center,branch,cap,run_id,feature_count,canonical_features,canonical_mask,stable_mask_hash,candidate_universe_sha256,duplicate_mask_multiplicity,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,selected_feature_set,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash
mount_sinai,boruta_rf,reference,4,27,"[""PROT_FRONTAL__ACTN1|P12814"", ""PROT_FRONTAL__APOA1|P02647"", ""PROT_FRONTAL__APP|P05067"", ""PROT_FRONTAL__BBOX1|O75936"", ""PROT_FRONTAL__CAPS|Q13938"", ""PROT_FRONTAL__CLU|P10909"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__DCLK1|O15075"", ""PROT_FRONTAL__DPP6|P42658"", ""PROT_FRONTAL__ENTPD2|Q9Y5L3"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__FABP7|O15540"", ""PROT_FRONTAL__HTRA1|Q92743"", ""PROT_FRONTAL__ILVBL|A1L0T0"", ""PROT_FRONTAL__MAOB|P27338"", ""PROT_FRONTAL__MAPT|P10636"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__NTN1|O95631"", ""PROT_FRONTAL__PBXIP1|Q96AQ6"", ""PROT_FRONTAL__PEPD|P12955"", ""PROT_FRONTAL__RPH3A|Q9Y2J0"", ""PROT_FRONTAL__SQSTM1|Q13501"", ""PROT_FRONTAL__SYNM|O15061"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""METAB__533"", ""METAB__100002173"", ""METAB__100021194""]",01000001001000010000100010000001010001110100000000010010111000010101000000000000100000000001100100000000010000000001010,fb12c08e0fd75cb8cbddce95b0424294f1c8e7ae7177669968db7ec1f1d4fe41,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8863535430082365,"[0.8753997036096116, 0.9170239783856808, 0.8753679332257186, 0.8834621149908068, 0.8805139848293645]",0.017491473793044263,0.007822424885580612,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""2"": 0.13333333333333333, ""3"": 0.21428571428571427}",0.1738095238095238,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,low,3,10,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__NTN1|O95631"", ""METAB__100001383"", ""PROT_FRONTAL__CTSD|P07339"", ""METAB__100001257"", ""PROT_FRONTAL__BDH2|Q9BUT1"", ""PROT_FRONTAL__UGP2|Q16851"", ""PROT_FRONTAL__PTPRF|P10586"", ""METAB__100001540""]",1110001000000000000000001000000000000000000000101010000000010000000001,0a7435542f850634b430eb8d226303ba83a59b4c212c13409caa057b9116acb5,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8629541107779864,"[0.8665848669519676, 0.8952292413313372, 0.8409355211077209, 0.8809680304998744, 0.8310528939990328]",0.026841542752898347,0.012003902843289508,0.01669152320571965,0.018975281136936594,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,low,4,13,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__VWF|P04275"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""METAB__100000282"", ""PROT_FRONTAL__SLC30A3|Q99726"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__USP13|Q92995"", ""METAB__100002173"", ""PROT_FRONTAL__UGP2|Q16851"", ""METAB__100003064"", ""METAB__100015962"", ""METAB__100001540""]",1001000001011000000010100000000000000000001100000010000000001000010001,40f80ae271c76b1fe26f14d34a1186f67c717754d10867dd1b22c0255c164fb1,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8716094879669021,"[0.8635689737734831, 0.909835097561836, 0.8335280349930168, 0.8984158541727837, 0.8526994793333905]",0.03182850080385671,0.014234138283866061,0.008036146016804024,0.009135662937824437,True,absolute_regret_within_tolerance,False,"{""1"": 0.25, ""2"": 0.15}",0.2,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,low,5,11,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__RPL18A|Q02543"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__SEPT11|Q9NVA2"", ""METAB__100015762"", ""METAB__100006115"", ""METAB__100001257"", ""METAB__100009025"", ""PROT_FRONTAL__PHGDH|O43175"", ""PROT_FRONTAL__IPO5|O00410""]",1000000010010000000000001100000100010000000000100000000010100100000000,56464df388a54b8748ea610aa297b76c3056ebbf7ac7bff3bbe32aea95cb7d18,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8609589065593726,"[0.8583139948686154, 0.8882241855565134, 0.8681458979848357, 0.8889788191030427, 0.8011316352838556]",0.035939051634756365,0.016072432500438036,0.018686727424333527,0.021243472032829603,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,low,1,12,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__NTN1|O95631"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""METAB__100000282"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__SEPT11|Q9NVA2"", ""PROT_FRONTAL__TKT|P29401"", ""PROT_FRONTAL__CAMKK2|Q96RR4"", ""PROT_FRONTAL__PHGDH|O43175"", ""METAB__100002910""]",1011000000011000001000100100000000000001000001000000000000100000000100,9b053e7c9f29a18a36abf713b8af7b2b4e3e0face73e4f161c21976ce286dbb6,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8796456339837061,"[0.8836061233851008, 0.9037495652436904, 0.8559333190547583, 0.8917385283149629, 0.8632006339200183]",0.019847134416433036,0.008875908342743977,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""2"": 0.375, ""4"": 0.25}",0.3125,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,low,2,10,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""METAB__100001383"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""PROT_FRONTAL__CADM3|Q8N126"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__TKT|P29401"", ""METAB__100002102"", ""PROT_FRONTAL__SDHB|P21912"", ""PROT_FRONTAL__PHGDH|O43175""]",1001001000010010001000000000000000000001000000000000100100100000000000,fc8625a399b4046ba0273bdbbb7a18306dd6a35aab1ded3671ef40664bae512d,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8744677058365848,"[0.8584958364207331, 0.8994420501343333, 0.8611399192178802, 0.9061265771194388, 0.8471341462905384]",0.02648516561329569,0.011844526141333814,0.005177928147121258,0.005886379636390226,True,absolute_regret_within_tolerance,False,"{""1"": 0.375, ""4"": 0.15}",0.2625,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,reference,4,17,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__SCN8A|Q9UQD0"", ""METAB__533"", ""PROT_FRONTAL__RPL18A|Q02543"", ""METAB__999925180"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__SLC30A3|Q99726"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__HPCA|P84074"", ""METAB__818"", ""PROT_FRONTAL__NGLY1|Q96IV0"", ""PROT_FRONTAL__ACTN4|O43707"", ""PROT_FRONTAL__CXADR|P78310"", ""METAB__100002910""]",1101110110100000001010100000000000000100000010000000011000000010000100,718ed7693c86ac81da86f9e8a737ff5fde953af8438d840001b089bc7d64e983,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8893213071013166,"[0.8963267275577533, 0.9156079077762151, 0.8816380554311589, 0.8872993760821702, 0.8657344686592855]",0.018435840093257768,0.008244758334168085,0.006405516523432353,0.007151194264241266,True,absolute_regret_within_tolerance,False,"{""1"": 0.1724137931034483, ""2"": 0.25925925925925924, ""3"": 0.25925925925925924, ""5"": 0.25925925925925924}",0.23754789272030652,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,reference,1,17,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__NTN1|O95631"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__SCN8A|Q9UQD0"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""PROT_FRONTAL__CADM3|Q8N126"", ""PROT_FRONTAL__DDHD1|Q8NEL9"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__CTSD|P07339"", ""METAB__999925109"", ""PROT_FRONTAL__RPL13|P26373"", ""PROT_FRONTAL__TKT|P29401"", ""METAB__818"", ""PROT_FRONTAL__CAMKK2|Q96RR4"", ""METAB__100002102"", ""PROT_FRONTAL__SDHB|P21912"", ""PROT_FRONTAL__PHGDH|O43175""]",1011010000010010011000001000000001000011000011000000100100100000000000,941db77b52235f3e0f64b8447be3ae80cdef609619aba75200c0c65112bfc775,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8948105597763197,"[0.8951696608144687, 0.9307901651821944, 0.8798980274859479, 0.924421524518864, 0.8437734208801234]",0.035350542279161914,0.015809243115537278,0.000916263848429244,0.0010229277769324666,True,absolute_regret_within_tolerance,False,"{""2"": 0.25925925925925924, ""3"": 0.25925925925925924, ""4"": 0.1724137931034483, ""5"": 0.25925925925925924}",0.23754789272030652,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,reference,5,17,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__NTN1|O95631"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""METAB__533"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__CADM3|Q8N126"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__CTHRC1|Q96CG8"", ""METAB__100000963"", ""PROT_FRONTAL__RPL13|P26373"", ""PROT_FRONTAL__S100A13|Q99584"", ""PROT_FRONTAL__ACTN4|O43707"", ""METAB__100009025"", ""METAB__100002910"", ""METAB__100008947""]",1011000100000110001000101010000000100010000000000100001010000000000110,9b71f021efc232b98d65e91c4b50b09032a7b4b1ff04d8be091e9c2d56ccba06,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.8920246270544959,"[0.9133802416488984, 0.908608565581414, 0.8824339654538841, 0.8702575657011552, 0.885442796887128]",0.018304340537280212,0.008185949944932715,0.003702196570253058,0.004133175955668418,True,absolute_regret_within_tolerance,False,"{""1"": 0.25925925925925924, ""2"": 0.21428571428571427, ""3"": 0.36, ""4"": 0.25925925925925924}",0.2732010582010582,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,reference,2,17,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__SCN8A|Q9UQD0"", ""PROT_FRONTAL__RPL18A|Q02543"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__SEPT11|Q9NVA2"", ""PROT_FRONTAL__CCT4|P50991"", ""METAB__100000963"", ""PROT_FRONTAL__APOA1|P02647"", ""METAB__818"", ""PROT_FRONTAL__CPLX1|O14810"", ""PROT_FRONTAL__BDH2|Q9BUT1"", ""METAB__100002102"", ""METAB__100009025"", ""METAB__100001540""]",1001010010010000001000100100001000100000100010011000100010000000000001,bdecdc8c37bbfb9c66214fe7d9e9dc133bba2257032c2fb221eb4244311cac49,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.894989177008666,"[0.9047798671283904, 0.9126372720994824, 0.8754917358883948, 0.9093679324744496, 0.8726690774526132]",0.019315787173516372,0.008638282631780226,0.0007376466160829986,0.0008235173901546844,True,absolute_regret_within_tolerance,False,"{""1"": 0.25925925925925924, ""3"": 0.21428571428571427, ""4"": 0.25925925925925924, ""5"": 0.21428571428571427}",0.23677248677248677,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,svm_l1,reference,3,17,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__SCN8A|Q9UQD0"", ""METAB__533"", ""PROT_FRONTAL__NDUFA11|Q86Y39"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__CADM3|Q8N126"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__IGHV3-15|A0A0B4J1V0"", ""PROT_FRONTAL__ASAH1|Q13510"", ""PROT_FRONTAL__CTSD|P07339"", ""METAB__100001851"", ""METAB__100001296"", ""METAB__100000963"", ""PROT_FRONTAL__ACTN4|O43707"", ""METAB__100003064""]",1101010100010110001001011001000010100000000000000000001000001000000000,dbcb09b4b0075258fcba1323283ebc3ffb5ed519ac3318c9f9db86bf6e321b4b,fc7c138f9aaafa274e8dbcec79eb69741bc332f77ba7934c034013ee5fb0fe6d,1,0.895726823624749,"[0.9071924924516224, 0.9271358884402708, 0.8804107983114194, 0.8808739641918467, 0.8830209747285857]",0.020824370189380454,0.009312941466414973,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.25925925925925924, ""2"": 0.21428571428571427, ""4"": 0.25925925925925924, ""5"": 0.36}",0.27320105820105817,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,xgboost,low,2,18,"[""PROT_FRONTAL__TSC22D4|Q9Y3Q8"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__ATP6V1D|Q9Y5K8"", ""PROT_FRONTAL__SYNCRIP|O60506"", ""PROT_FRONTAL__SGSM1|Q2NKQ1"", ""PROT_FRONTAL__FLT1|P17948"", ""PROT_FRONTAL__ARG2|P78540"", ""PROT_FRONTAL__ADH5|P11766"", ""PROT_FRONTAL__CD63|P08962"", ""PROT_FRONTAL__SNX1|Q13596"", ""PROT_FRONTAL__EPHX1|P07099"", ""PROT_FRONTAL__SLC4A3|P48751"", ""PROT_FRONTAL__VPS13B|Q7Z7G8"", ""PROT_FRONTAL__PLCD1|P51178"", ""PROT_FRONTAL__HSDL1|Q3SXM5"", ""METAB__100009036"", ""METAB__339"", ""PROT_FRONTAL__SNRK|Q9NRH2""]",1000000000000011110000000011000001000010000001000110000000000001000000000110001000000001000000000100,16b2b35f5e183a1a6979d2605de3dfd53db1e28953a15a0da3b434b0fdc390dd,f6c4212a8f0af437bc19f52b48204284ffc83ae1cbd1b9602302f14601ae9a6c,1,0.8495705257192295,"[0.8494006991385525, 0.8677327067801821, 0.8211075977162934, 0.8729754963879373, 0.8366361285731824]",0.02153557065643605,0.009630999984408153,0.022650346263720533,0.025968590057041534,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,xgboost,low,4,24,"[""PROT_FRONTAL__PRKCE|Q02156"", ""PROT_FRONTAL__WDR44|Q5JSH3"", ""PROT_FRONTAL__ELMOD1|Q8N336"", ""PROT_FRONTAL__CEBPZOS|A8MTT3"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__HSP90B1|P14625"", ""PROT_FRONTAL__FLT1|P17948"", ""METAB__1124"", ""PROT_FRONTAL__NEFL|P07196"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__CD63|P08962"", ""PROT_FRONTAL__NCKIPSD|Q9NZQ3"", ""METAB__100002106"", ""PROT_FRONTAL__CALB2|P22676"", ""PROT_FRONTAL__GFAP|P14136"", ""METAB__100015834"", ""PROT_FRONTAL__KNG1|P01042"", ""METAB__100015723"", ""METAB__100000491"", ""PROT_FRONTAL__PLCD1|P51178"", ""PROT_FRONTAL__HSDL1|Q3SXM5"", ""METAB__999917010"", ""PROT_FRONTAL__ITIH3|Q06033"", ""METAB__100004488""]",0100010100000110000010000010011000100010000000010000000111000100100000011110010000001000000000100000,3f5f7c3d10a7c07ad87a9645d15d32b7604527cb84ee9ffdb51e27bef822245e,f6c4212a8f0af437bc19f52b48204284ffc83ae1cbd1b9602302f14601ae9a6c,1,0.8722208719829501,"[0.8825258887931163, 0.8996296632339821, 0.8624970928264996, 0.8768084125922263, 0.8396433024689259]",0.022551777394845807,0.010085461453663668,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""3"": 0.125}",0.125,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,xgboost,low,1,19,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__HSPA2|P54652"", ""PROT_FRONTAL__ABCB1|P08183"", ""PROT_FRONTAL__ADH5|P11766"", ""METAB__100001048"", ""PROT_FRONTAL__FXYD1|O00168"", ""PROT_FRONTAL__NME2|P22392"", ""PROT_FRONTAL__GFAP|P14136"", ""METAB__100015834"", ""PROT_FRONTAL__APOA4|P06727"", ""PROT_FRONTAL__VPS13B|Q7Z7G8"", ""PROT_FRONTAL__KNG1|P01042"", ""METAB__999911979"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__EZR|P15311"", ""PROT_FRONTAL__FLNA|P21333"", ""PROT_FRONTAL__YTHDC2|Q9H6S0"", ""PROT_FRONTAL__SNRK|Q9NRH2"", ""PROT_FRONTAL__PTPRS|Q13332""]",0000000000000010000000000000000111000100000100000000001001000111110100000000100000000000001001000110,6de9ad52b8ebdb75d53d5542a45977b210b76e1c40c095ffae78ad6b45d978b9,f6c4212a8f0af437bc19f52b48204284ffc83ae1cbd1b9602302f14601ae9a6c,1,0.858273416051912,"[0.8665493001053496, 0.885078707274166, 0.8522030784236824, 0.8517006623755489, 0.8358353320808128]",0.01851034573205438,0.00827807826877934,0.013947455931038077,0.015990738560668974,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,xgboost,low,5,10,"[""PROT_FRONTAL__HSPA2|P54652"", ""PROT_FRONTAL__ADH5|P11766"", ""PROT_FRONTAL__EHHADH|Q08426"", ""PROT_FRONTAL__HSD17B11|Q8NBQ5"", ""METAB__536"", ""PROT_FRONTAL__KNG1|P01042"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__PLCD1|P51178"", ""PROT_FRONTAL__ALDH1L1|O75891"", ""METAB__100001859""]",0000000000000000000000000000000101000000100000000000000000011000100100000101000000000000100000000000,7ab6b76a701f50964da3e5ab41483d60e450ce6b8e64e61db2291eea8f33eb27,f6c4212a8f0af437bc19f52b48204284ffc83ae1cbd1b9602302f14601ae9a6c,1,0.8258877990093678,"[0.8270011391875475, 0.8357819791619411, 0.8259157477538287, 0.8140133405730884, 0.8267267883704336]",0.007759538882548853,0.0034701712830863983,0.046333072973582246,0.053120802840049386,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,xgboost,low,3,21,"[""PROT_FRONTAL__TSC22D2|O75157"", ""PROT_FRONTAL__IGHV3-15|A0A0B4J1V0"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__HSPA2|P54652"", ""METAB__100001048"", ""PROT_FRONTAL__AKR7A3|O95154"", ""PROT_FRONTAL__SNX1|Q13596"", ""PROT_FRONTAL__NCKIPSD|Q9NZQ3"", ""METAB__100015962"", ""PROT_FRONTAL__EPHX1|P07099"", ""PROT_FRONTAL__SLC4A3|P48751"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__KNG1|P01042"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""METAB__194"", ""PROT_FRONTAL__OS9|Q13438"", ""PROT_FRONTAL__PDCL|Q13371"", ""PROT_FRONTAL__ITIH3|Q06033"", ""PROT_FRONTAL__ANGEL1|Q9UNK9"", ""PROT_FRONTAL__SNRK|Q9NRH2"", ""PROT_FRONTAL__PTPRS|Q13332""]",0010100000000010000000000000000100000101000001011110000001000000100110000000000001011000010000000110,ca5deeaef5abfb2d8f293ff961507347546ccbe7b6826f56e011a6aa6dc21411,f6c4212a8f0af437bc19f52b48204284ffc83ae1cbd1b9602302f14601ae9a6c,1,0.8677386608566533,"[0.8766694365054161, 0.9013011059192384, 0.8473469882251207, 0.8903203353004039, 0.8230554383330873]",0.03212685473538155,0.014367566218314832,0.0044822111262967645,0.005138848736910737,True,absolute_regret_within_tolerance,False,"{""4"": 0.125}",0.125,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
